age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
75.0,Federal-gov,1261809.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Male,0.0,0.0,14.0,United-States,0
39.0,,110086.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,55.0,United-States,0
52.0,Private,273240.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,0
87.0,Private,1311104.0,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,52.0,United-States,0
48.0,Self-emp-not-inc,97467.0,Assoc-voc,11.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,Canada,0
79.0,Self-emp-inc,533241.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,63.0,United-States,1
59.0,Self-emp-not-inc,850457.0,HS-grad,9.0,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0.0,0.0,23.0,United-States,0
53.0,Private,1298825.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,31.0,Mexico,0
60.0,Private,1450129.0,Assoc-voc,11.0,Separated,Adm-clerical,Husband,Black,Male,0.0,0.0,52.0,United-States,0
33.0,Self-emp-not-inc,1286782.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,29.0,United-States,0
48.0,Private,733841.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,34.0,United-States,0
39.0,Private,505335.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,65.0,United-States,1
73.0,Private,1206591.0,Bachelors,13.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,31.0,Other,1
62.0,Private,1354827.0,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,33.0,United-States,0
46.0,,1083179.0,Some-college,10.0,Divorced,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,0
77.0,Private,956531.0,Some-college,10.0,Divorced,Handlers-cleaners,Husband,White,Female,0.0,0.0,32.0,United-States,1
50.0,Private,416783.0,HS-grad,9.0,Never-married,Machine-op-inspct,Husband,White,Female,0.0,2205.0,26.0,United-States,0
87.0,Private,663615.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,53.0,United-States,1
61.0,Private,916857.0,Bachelors,13.0,Separated,Adm-clerical,Unmarried,White,Male,0.0,0.0,30.0,Canada,1
82.0,Private,1119808.0,HS-grad,9.0,Divorced,Transport-moving,Own-child,Black,Male,0.0,0.0,60.0,United-States,1
90.0,Private,731379.0,Assoc-voc,11.0,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,43.0,United-States,0
41.0,Local-gov,562814.0,HS-grad,9.0,Divorced,Sales,Husband,White,Female,0.0,0.0,33.0,India,0
36.0,Self-emp-not-inc,18793.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,29.0,United-States,0
78.0,Private,1417647.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,54.0,United-States,0
34.0,,245386.0,9th,5.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,48.0,United-States,0
72.0,Private,1254267.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,43.0,United-States,0
30.0,Private,1301704.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,33.0,Other,1
81.0,Private,1094942.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,3.0,United-States,1
68.0,Private,1392390.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0
55.0,Private,1270570.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,4934.0,0.0,52.0,Philippines,1
50.0,Private,721967.0,Bachelors,13.0,Never-married,Machine-op-inspct,Husband,Black,Male,0.0,0.0,30.0,United-States,0
64.0,Private,366295.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,Other,0
45.0,Self-emp-not-inc,770219.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0.0,0.0,43.0,United-States,1
46.0,Local-gov,178515.0,Some-college,10.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0.0,0.0,32.0,United-States,0
32.0,Private,1204002.0,Some-college,10.0,Married-spouse-absent,Other-service,Husband,White,Male,0.0,0.0,38.0,United-States,0
28.0,Private,32135.0,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,43.0,United-States,0
82.0,Local-gov,1442385.0,10th,6.0,Divorced,Sales,Husband,White,Female,0.0,0.0,55.0,United-States,0
72.0,Private,1173848.0,HS-grad,9.0,Never-married,,Other-relative,White,Male,0.0,0.0,62.0,United-States,0
49.0,Private,354299.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,35.0,United-States,0
78.0,State-gov,938971.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0.0,0.0,27.0,United-States,0
61.0,Private,475477.0,Masters,14.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,42.0,Mexico,0
61.0,Private,244437.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0.0,0.0,33.0,United-States,0
25.0,Private,253096.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,33.0,United-States,0
56.0,Private,1197335.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,44.0,United-States,1
24.0,Private,137567.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,27.0,United-States,0
67.0,Local-gov,1187579.0,Masters,14.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,54.0,United-States,1
21.0,Private,615757.0,9th,5.0,Divorced,Tech-support,Own-child,White,Male,0.0,0.0,29.0,United-States,0
55.0,Private,1429610.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,7298.0,0.0,57.0,United-States,0
44.0,Local-gov,17096.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0.0,0.0,28.0,United-States,1
26.0,Private,340977.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,32.0,United-States,0
51.0,Private,643351.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,43.0,United-States,1
31.0,Local-gov,360468.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,25236.0,0.0,27.0,United-States,0
35.0,Federal-gov,167987.0,12th,8.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,17.0,United-States,0
82.0,Private,137667.0,9th,5.0,Never-married,Prof-specialty,Own-child,Other,Female,0.0,0.0,18.0,United-States,0
42.0,Self-emp-not-inc,121219.0,Bachelors,13.0,Never-married,,Not-in-family,White,Male,2407.0,0.0,47.0,United-States,0
46.0,Self-emp-not-inc,392644.0,11th,7.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,42.0,United-States,0
17.0,Local-gov,44281.0,7th-8th,4.0,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0
39.0,,256336.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0.0,0.0,45.0,United-States,1
42.0,Private,742463.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,19.0,Canada,1
70.0,Local-gov,1098114.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,Cuba,1
25.0,Private,507564.0,HS-grad,9.0,Separated,Machine-op-inspct,Wife,White,Male,0.0,0.0,30.0,United-States,0
85.0,Private,172166.0,Some-college,10.0,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,30.0,Mexico,1
26.0,Private,1282261.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,32.0,United-States,0
65.0,Private,691520.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0
17.0,Private,660285.0,HS-grad,9.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
77.0,Private,255489.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,1
68.0,Private,418145.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,44.0,United-States,0
78.0,Self-emp-not-inc,520660.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,37.0,United-States,0
85.0,Private,339813.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,33.0,United-States,1
78.0,Self-emp-inc,156079.0,HS-grad,9.0,Married-spouse-absent,Prof-specialty,Husband,White,Male,0.0,0.0,32.0,United-States,1
62.0,,1282080.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,0
79.0,Private,579525.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,2205.0,14.0,United-States,0
24.0,Federal-gov,1124215.0,Some-college,10.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,44.0,United-States,0
64.0,Private,315246.0,9th,5.0,Married-civ-spouse,Tech-support,Unmarried,Black,Male,0.0,0.0,38.0,United-States,0
90.0,Private,886034.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,37.0,United-States,0
44.0,Private,957839.0,9th,5.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,33.0,Other,0
89.0,Private,802835.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,21.0,India,1
54.0,,685721.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,5013.0,0.0,46.0,United-States,0
51.0,State-gov,463233.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,56.0,United-States,0
39.0,Private,1194522.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,27.0,United-States,0
24.0,,1461365.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,37.0,United-States,0
81.0,Local-gov,918828.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,1
70.0,,1278019.0,Some-college,10.0,Separated,Tech-support,Unmarried,White,Female,0.0,0.0,26.0,United-States,1
46.0,Private,176905.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,32.0,United-States,1
88.0,Self-emp-not-inc,140013.0,HS-grad,9.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,34.0,United-States,1
30.0,Federal-gov,679140.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0
74.0,Private,55040.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0.0,0.0,17.0,United-States,0
50.0,Private,605994.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013.0,0.0,26.0,United-States,0
63.0,Private,39439.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,57.0,United-States,1
19.0,Private,1242791.0,7th-8th,4.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,41.0,United-States,0
62.0,Private,1205115.0,Some-college,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,27.0,Other,0
67.0,Private,1245458.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Own-child,White,Male,7298.0,0.0,39.0,United-States,0
89.0,Private,128949.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,51.0,United-States,1
42.0,Private,72680.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,1977.0,43.0,United-States,0
22.0,Private,815449.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,31.0,United-States,0
21.0,Private,1461818.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,34.0,United-States,0
28.0,Private,200412.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,1
39.0,Private,685813.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,0
78.0,Private,420854.0,Preschool,1.0,Never-married,Craft-repair,Wife,White,Male,0.0,0.0,32.0,United-States,0
31.0,Private,52934.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,32.0,United-States,0
27.0,Federal-gov,592648.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,Other,0
19.0,Private,818791.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,47.0,United-States,0
45.0,Private,1401069.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,41.0,United-States,0
61.0,Private,1415726.0,12th,8.0,Divorced,Prof-specialty,Husband,White,Female,0.0,0.0,53.0,United-States,0
37.0,Private,1370045.0,Bachelors,13.0,Never-married,Farming-fishing,Husband,White,Male,0.0,0.0,31.0,United-States,0
53.0,Private,602405.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Male,3103.0,0.0,36.0,United-States,1
35.0,Private,736184.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Male,0.0,0.0,38.0,United-States,0
76.0,Private,1095073.0,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,20.0,United-States,1
18.0,Local-gov,59738.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,30.0,United-States,0
31.0,Private,1363041.0,Bachelors,13.0,Married-civ-spouse,,Unmarried,White,Male,0.0,0.0,45.0,United-States,1
58.0,Local-gov,869488.0,HS-grad,9.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,1
79.0,Private,468114.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,0
46.0,Private,379316.0,12th,8.0,Divorced,Craft-repair,Husband,White,Female,5013.0,0.0,25.0,United-States,0
22.0,Private,1330789.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30.0,United-States,0
57.0,Private,254982.0,Some-college,10.0,Separated,Sales,Unmarried,White,Male,0.0,0.0,37.0,United-States,0
37.0,Private,1128005.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,21.0,United-States,1
39.0,Private,1067995.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0.0,0.0,48.0,United-States,0
85.0,State-gov,896314.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,32.0,United-States,1
86.0,Private,751144.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Female,0.0,2267.0,51.0,United-States,0
36.0,Private,833903.0,HS-grad,9.0,Divorced,Tech-support,Husband,White,Female,0.0,0.0,51.0,Germany,0
60.0,Private,1350861.0,HS-grad,9.0,Widowed,Prof-specialty,Husband,Black,Female,0.0,0.0,25.0,United-States,0
57.0,Federal-gov,198661.0,Bachelors,13.0,Widowed,Transport-moving,Husband,White,Male,0.0,0.0,67.0,United-States,1
88.0,Private,607288.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,48.0,United-States,1
87.0,Private,353039.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,27.0,United-States,1
42.0,Private,864927.0,9th,5.0,Never-married,Other-service,Husband,White,Female,0.0,0.0,51.0,United-States,0
18.0,Private,684245.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,3103.0,0.0,31.0,United-States,0
17.0,Private,1096856.0,Bachelors,13.0,Divorced,Tech-support,Husband,White,Male,0.0,0.0,16.0,United-States,0
17.0,Private,62124.0,HS-grad,9.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,29.0,United-States,0
74.0,Self-emp-not-inc,968427.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
71.0,,562118.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,37.0,United-States,0
78.0,Private,499271.0,7th-8th,4.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,44.0,United-States,0
27.0,Private,931373.0,HS-grad,9.0,Never-married,Sales,Husband,White,Female,0.0,0.0,63.0,United-States,0
21.0,Private,821463.0,Masters,14.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,36.0,United-States,1
29.0,Private,721794.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,49.0,United-States,1
63.0,Local-gov,1104772.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,99999.0,0.0,33.0,United-States,1
17.0,Private,363943.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Female,2964.0,2205.0,40.0,United-States,1
65.0,Local-gov,1167400.0,Masters,14.0,Married-civ-spouse,Other-service,Wife,White,Male,0.0,0.0,45.0,United-States,1
82.0,Private,1262837.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,53.0,United-States,1
27.0,Self-emp-not-inc,641133.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0.0,0.0,18.0,United-States,0
71.0,,1414026.0,11th,7.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,1
57.0,Private,326510.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,55.0,United-States,1
86.0,Self-emp-not-inc,855122.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,36.0,United-States,1
34.0,Private,135958.0,Assoc-acdm,12.0,Married-civ-spouse,,Own-child,Black,Male,99999.0,2042.0,41.0,United-States,1
33.0,Local-gov,1481277.0,Some-college,10.0,Married-civ-spouse,Tech-support,Wife,White,Male,0.0,0.0,47.0,United-States,0
18.0,,212572.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Male,0.0,0.0,71.0,United-States,0
69.0,Private,707653.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Husband,Black,Male,0.0,0.0,44.0,United-States,0
81.0,Local-gov,309182.0,HS-grad,9.0,Married-AF-spouse,,Own-child,White,Female,0.0,0.0,46.0,Other,0
18.0,Private,473393.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,25236.0,0.0,25.0,United-States,1
53.0,Private,461108.0,11th,7.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,31.0,United-States,0
70.0,Private,648570.0,Some-college,10.0,Married-spouse-absent,Other-service,Own-child,Black,Male,0.0,0.0,51.0,United-States,1
74.0,Self-emp-not-inc,1280074.0,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,47.0,United-States,0
85.0,,1178123.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,39.0,United-States,1
70.0,Self-emp-not-inc,433591.0,Bachelors,13.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,26.0,United-States,0
85.0,Private,590443.0,Some-college,10.0,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,51.0,United-States,0
90.0,Self-emp-inc,1061932.0,Some-college,10.0,Widowed,Exec-managerial,Husband,White,Male,0.0,0.0,24.0,South,1
85.0,Private,1188062.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0.0,0.0,48.0,United-States,0
49.0,Self-emp-not-inc,192055.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,36.0,United-States,0
47.0,Private,882056.0,Some-college,10.0,Divorced,Handlers-cleaners,Husband,White,Female,0.0,0.0,32.0,United-States,0
48.0,Private,432927.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,14084.0,0.0,40.0,United-States,0
87.0,Private,914799.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,52.0,United-States,1
37.0,Private,884156.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Male,0.0,0.0,62.0,United-States,0
72.0,State-gov,947614.0,Masters,14.0,Divorced,Prof-specialty,Husband,White,Female,0.0,0.0,32.0,United-States,0
63.0,Self-emp-not-inc,527648.0,Some-college,10.0,Never-married,Handlers-cleaners,Wife,White,Male,0.0,0.0,34.0,United-States,0
21.0,Private,109416.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,0.0,0.0,42.0,United-States,0
52.0,Private,937611.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0.0,0.0,20.0,United-States,0
31.0,Private,1466028.0,Masters,14.0,Divorced,Farming-fishing,Husband,Black,Male,0.0,0.0,30.0,United-States,0
70.0,Private,507504.0,Bachelors,13.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
50.0,,14518.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,36.0,United-States,0
43.0,Local-gov,1088487.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,18.0,United-States,0
21.0,Private,1046477.0,Doctorate,16.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,41.0,United-States,0
26.0,,838120.0,10th,6.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
73.0,Federal-gov,548362.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,31.0,United-States,0
80.0,Private,1391763.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Husband,White,Male,0.0,0.0,80.0,Other,1
38.0,Private,30135.0,Bachelors,13.0,Divorced,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
78.0,Private,71945.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,51.0,United-States,1
57.0,State-gov,205845.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,1740.0,54.0,United-States,0
42.0,,1185927.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,39.0,United-States,0
50.0,Private,60196.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Female,5013.0,0.0,34.0,United-States,1
68.0,Private,714137.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0.0,0.0,60.0,Mexico,1
84.0,Self-emp-inc,1383915.0,Some-college,10.0,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,53.0,Other,0
53.0,,1487259.0,Prof-school,15.0,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,48.0,United-States,1
42.0,Private,1438727.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,32.0,United-States,0
73.0,Private,798240.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,21.0,United-States,1
55.0,Private,954923.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,52.0,United-States,1
45.0,,422995.0,Masters,14.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,19.0,United-States,0
51.0,Self-emp-not-inc,918513.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,43.0,United-States,0
56.0,Self-emp-inc,859803.0,7th-8th,4.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,33.0,United-States,0
27.0,Local-gov,995936.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,69.0,United-States,0
21.0,Private,446018.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,48.0,United-States,1
66.0,Self-emp-inc,1032482.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,46.0,United-States,0
29.0,Private,228975.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,44.0,United-States,1
56.0,Federal-gov,1259659.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,29.0,United-States,1
74.0,,991176.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0.0,0.0,38.0,United-States,1
32.0,Private,717365.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,46.0,United-States,0
45.0,Private,716691.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,32.0,United-States,0
89.0,Private,1003977.0,Some-college,10.0,Never-married,Sales,Husband,Black,Male,0.0,1977.0,40.0,United-States,0
19.0,Private,133221.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,41.0,United-States,0
72.0,Private,408359.0,Bachelors,13.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Male,0.0,0.0,53.0,United-States,1
29.0,Private,229972.0,11th,7.0,Never-married,Handlers-cleaners,Husband,White,Female,0.0,0.0,28.0,United-States,0
84.0,Self-emp-not-inc,1066533.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,78.0,Canada,0
47.0,Private,560257.0,Some-college,10.0,Never-married,,Husband,White,Female,0.0,0.0,40.0,United-States,0
17.0,Local-gov,1030882.0,11th,7.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,54.0,United-States,0
70.0,Private,965041.0,10th,6.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,1
27.0,Private,204782.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,23.0,United-States,0
43.0,Private,256654.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,26.0,United-States,0
54.0,State-gov,863338.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,1
72.0,Local-gov,1164964.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,0
48.0,Private,1069402.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0
